marker,group,x,density
CD57,c8,4.8813,1.2857
CD57,c8,4.9178,1.31879
CD57,c8,4.9543,1.34029
CD57,c8,4.9909,1.34961
CD57,c8,5.0274,1.3465
CD57,c8,5.0639,1.33103
CD57,c8,5.1005,1.30364
CD57,c8,5.137,1.26507
CD57,c8,5.1735,1.21635
CD57,c8,5.21,1.15874
CD57,c8,5.2466,1.09372
CD57,c8,5.2831,1.02284
CD57,c8,5.3196,0.94776
CD57,c8,5.3562,0.87011
CD57,c8,5.3927,0.79147
CD57,c8,5.4292,0.71332
CD57,c8,5.4658,0.63697
CD57,c8,5.5023,0.56357
CD57,c8,5.5388,0.49403
CD57,c8,5.5753,0.42909
CD57,c8,5.6119,0.36926
CD57,c8,5.6484,0.31485
CD57,c8,5.6849,0.26599
CD57,c8,5.7215,0.22264
CD57,c8,5.758,0.18464
CD57,c8,5.7945,0.15172
CD57,c8,5.8311,0.12352
CD57,c8,5.8676,0.09964
CD57,c8,5.9041,0.07964
CD57,c8,5.9406,0.06306
CD57,c8,5.9772,0.04948
CD57,c8,6.0137,0.03846
CD57,c8,6.0502,0.02963
CD57,c8,6.0868,0.02261
CD57,c8,6.1233,0.0171
CD57,c8,6.1598,0.01281
CD57,c8,6.1963,0.00951
CD57,c8,6.2329,0.00699
CD57,c8,6.2694,0.00509
CD57,c8,6.3059,0.00368
CD57,c8,6.3425,0.00263
CD57,c8,6.379,0.00187
CD57,c8,6.4155,0.00131
CD57,c8,6.4521,0.00091
CD57,c8,6.4886,0.00063
CD57,c8,6.5251,0.00043
CD57,c8,6.5616,0.00029
CD57,c8,6.5982,0.00019
CD57,c8,6.6347,0.00013
CD57,c8,6.6712,9e-05
CD57,c8,6.7078,6e-05
CD57,c8,6.7443,4e-05
CD57,c8,6.7808,2e-05
CD57,c8,6.8174,1e-05
CD57,c8,6.8539,1e-05
CD57,c8,6.8904,1e-05
CD57,c8,6.9269,0.0
CD57,c8,6.9635,0.0
CD57,c8,7.0,0.0
CD57,All cells,-1.0,0.0
CD57,All cells,-0.9635,0.0
CD57,All cells,-0.9269,0.0
CD57,All cells,-0.8904,0.0
CD57,All cells,-0.8539,1e-05
CD57,All cells,-0.8174,1e-05
CD57,All cells,-0.7808,1e-05
CD57,All cells,-0.7443,1e-05
CD57,All cells,-0.7078,1e-05
CD57,All cells,-0.6712,2e-05
CD57,All cells,-0.6347,2e-05
CD57,All cells,-0.5982,3e-05
CD57,All cells,-0.5616,3e-05
CD57,All cells,-0.5251,4e-05
CD57,All cells,-0.4886,6e-05
CD57,All cells,-0.4521,7e-05
CD57,All cells,-0.4155,9e-05
CD57,All cells,-0.379,0.00011
CD57,All cells,-0.3425,0.00013
CD57,All cells,-0.3059,0.00016
CD57,All cells,-0.2694,0.0002
CD57,All cells,-0.2329,0.00025
CD57,All cells,-0.1963,0.00031
CD57,All cells,-0.1598,0.00038
CD57,All cells,-0.1233,0.00046
CD57,All cells,-0.0868,0.00056
CD57,All cells,-0.0502,0.00068
CD57,All cells,-0.0137,0.00082
CD57,All cells,0.0228,0.00099
CD57,All cells,0.0594,0.0012
CD57,All cells,0.0959,0.00144
CD57,All cells,0.1324,0.00173
CD57,All cells,0.1689,0.00207
CD57,All cells,0.2055,0.00247
CD57,All cells,0.242,0.00295
CD57,All cells,0.2785,0.0035
CD57,All cells,0.3151,0.00414
CD57,All cells,0.3516,0.0049
CD57,All cells,0.3881,0.00577
CD57,All cells,0.4247,0.00678
CD57,All cells,0.4612,0.00795
CD57,All cells,0.4977,0.0093
CD57,All cells,0.5342,0.01085
CD57,All cells,0.5708,0.01262
CD57,All cells,0.6073,0.01464
CD57,All cells,0.6438,0.01695
CD57,All cells,0.6804,0.01956
CD57,All cells,0.7169,0.02253
CD57,All cells,0.7534,0.02587
CD57,All cells,0.79,0.02964
CD57,All cells,0.8265,0.03386
CD57,All cells,0.863,0.03859
CD57,All cells,0.8995,0.04387
CD57,All cells,0.9361,0.04974
CD57,All cells,0.9726,0.05625
CD57,All cells,1.0091,0.06345
CD57,All cells,1.0457,0.07138
CD57,All cells,1.0822,0.08011
CD57,All cells,1.1187,0.08966
CD57,All cells,1.1553,0.1001
CD57,All cells,1.1918,0.11147
CD57,All cells,1.2283,0.12381
CD57,All cells,1.2648,0.13716
CD57,All cells,1.3014,0.15157
CD57,All cells,1.3379,0.16705
CD57,All cells,1.3744,0.18364
CD57,All cells,1.411,0.20136
CD57,All cells,1.4475,0.22023
CD57,All cells,1.484,0.24024
CD57,All cells,1.5205,0.26139
CD57,All cells,1.5571,0.28368
CD57,All cells,1.5936,0.30708
CD57,All cells,1.6301,0.33155
CD57,All cells,1.6667,0.35706
CD57,All cells,1.7032,0.38353
CD57,All cells,1.7397,0.41092
CD57,All cells,1.7763,0.43912
CD57,All cells,1.8128,0.46806
CD57,All cells,1.8493,0.49762
CD57,All cells,1.8858,0.5277
CD57,All cells,1.9224,0.55815
CD57,All cells,1.9589,0.58885
CD57,All cells,1.9954,0.61964
CD57,All cells,2.032,0.65038
CD57,All cells,2.0685,0.68089
CD57,All cells,2.105,0.71102
CD57,All cells,2.1416,0.74058
CD57,All cells,2.1781,0.76941
CD57,All cells,2.2146,0.79733
CD57,All cells,2.2511,0.82416
CD57,All cells,2.2877,0.84975
CD57,All cells,2.3242,0.87393
CD57,All cells,2.3607,0.89654
CD57,All cells,2.3973,0.91745
CD57,All cells,2.4338,0.93652
CD57,All cells,2.4703,0.95364
CD57,All cells,2.5068,0.96871
CD57,All cells,2.5434,0.98164
CD57,All cells,2.5799,0.99239
CD57,All cells,2.6164,1.0009
CD57,All cells,2.653,1.00716
CD57,All cells,2.6895,1.01117
CD57,All cells,2.726,1.01297
CD57,All cells,2.7626,1.0126
CD57,All cells,2.7991,1.01014
CD57,All cells,2.8356,1.00567
CD57,All cells,2.8721,0.99931
CD57,All cells,2.9087,0.9912
CD57,All cells,2.9452,0.98147
CD57,All cells,2.9817,0.9703
CD57,All cells,3.0183,0.95785
CD57,All cells,3.0548,0.94429
CD57,All cells,3.0913,0.92982
CD57,All cells,3.1279,0.9146
CD57,All cells,3.1644,0.89882
CD57,All cells,3.2009,0.88265
CD57,All cells,3.2374,0.86624
CD57,All cells,3.274,0.84974
CD57,All cells,3.3105,0.83329
CD57,All cells,3.347,0.81697
CD57,All cells,3.3836,0.80088
CD57,All cells,3.4201,0.78509
CD57,All cells,3.4566,0.76962
CD57,All cells,3.4932,0.75449
CD57,All cells,3.5297,0.73969
CD57,All cells,3.5662,0.72519
CD57,All cells,3.6027,0.71092
CD57,All cells,3.6393,0.69682
CD57,All cells,3.6758,0.68281
CD57,All cells,3.7123,0.66877
CD57,All cells,3.7489,0.65461
CD57,All cells,3.7854,0.64022
CD57,All cells,3.8219,0.62549
CD57,All cells,3.8584,0.61032
CD57,All cells,3.895,0.59463
CD57,All cells,3.9315,0.57832
CD57,All cells,3.968,0.56135
CD57,All cells,4.0046,0.54368
CD57,All cells,4.0411,0.52527
CD57,All cells,4.0776,0.50614
CD57,All cells,4.1142,0.48631
CD57,All cells,4.1507,0.46582
CD57,All cells,4.1872,0.44475
CD57,All cells,4.2237,0.42318
CD57,All cells,4.2603,0.40121
CD57,All cells,4.2968,0.37896
CD57,All cells,4.3333,0.35656
CD57,All cells,4.3699,0.33414
CD57,All cells,4.4064,0.31185
CD57,All cells,4.4429,0.28981
CD57,All cells,4.4795,0.26817
CD57,All cells,4.516,0.24706
CD57,All cells,4.5525,0.22659
CD57,All cells,4.589,0.20687
CD57,All cells,4.6256,0.18799
CD57,All cells,4.6621,0.17005
CD57,All cells,4.6986,0.15308
CD57,All cells,4.7352,0.13716
CD57,All cells,4.7717,0.1223
CD57,All cells,4.8082,0.10852
CD57,All cells,4.8447,0.09583
CD57,All cells,4.8813,0.0842
CD57,All cells,4.9178,0.07363
CD57,All cells,4.9543,0.06406
CD57,All cells,4.9909,0.05546
CD57,All cells,5.0274,0.04777
CD57,All cells,5.0639,0.04094
CD57,All cells,5.1005,0.03492
CD57,All cells,5.137,0.02963
CD57,All cells,5.1735,0.02502
CD57,All cells,5.21,0.02101
CD57,All cells,5.2466,0.01756
CD57,All cells,5.2831,0.01461
CD57,All cells,5.3196,0.01209
CD57,All cells,5.3562,0.00995
CD57,All cells,5.3927,0.00815
CD57,All cells,5.4292,0.00664
CD57,All cells,5.4658,0.00539
CD57,All cells,5.5023,0.00435
CD57,All cells,5.5388,0.00349
CD57,All cells,5.5753,0.00279
CD57,All cells,5.6119,0.00222
CD57,All cells,5.6484,0.00176
CD57,All cells,5.6849,0.00138
CD57,All cells,5.7215,0.00108
CD57,All cells,5.758,0.00084
CD57,All cells,5.7945,0.00066
CD57,All cells,5.8311,0.00051
CD57,All cells,5.8676,0.00039
CD57,All cells,5.9041,0.0003
CD57,All cells,5.9406,0.00023
CD57,All cells,5.9772,0.00017
CD57,All cells,6.0137,0.00013
CD57,All cells,6.0502,0.0001
CD57,All cells,6.0868,7e-05
CD57,All cells,6.1233,5e-05
CD57,All cells,6.1598,4e-05
CD57,All cells,6.1963,3e-05
CD57,All cells,6.2329,2e-05
CD57,All cells,6.2694,2e-05
CD57,All cells,6.3059,1e-05
CD57,All cells,6.3425,1e-05
CD57,All cells,6.379,1e-05
CD57,All cells,6.4155,0.0
CD57,All cells,6.4521,0.0
CD57,All cells,6.4886,0.0
CD57,All cells,6.5251,0.0
CD57,All cells,6.5616,0.0
CD57,All cells,6.5982,0.0
CD57,All cells,6.6347,0.0
CD57,All cells,6.6712,0.0
CD57,All cells,6.7078,0.0
CD57,All cells,6.7443,0.0
CD57,All cells,6.7808,0.0
CD57,All cells,6.8174,0.0
CD57,All cells,6.8539,0.0
CD57,All cells,6.8904,0.0
CD57,All cells,6.9269,0.0
CD57,All cells,6.9635,0.0
CD57,All cells,7.0,0.0
CD28,c1,-1.0,0.0
CD28,c1,-0.9635,0.0
CD28,c1,-0.9269,0.0
CD28,c1,-0.8904,0.0
CD28,c1,-0.8539,0.0
CD28,c1,-0.8174,0.0
CD28,c1,-0.7808,0.0
CD28,c1,-0.7443,0.0
CD28,c1,-0.7078,0.0
CD28,c1,-0.6712,0.0
CD28,c1,-0.6347,0.0
CD28,c1,-0.5982,0.0
CD28,c1,-0.5616,0.0
CD28,c1,-0.5251,0.0
CD28,c1,-0.4886,0.0
CD28,c1,-0.4521,0.0
CD28,c1,-0.4155,0.0
CD28,c1,-0.379,0.0
CD28,c1,-0.3425,0.0
CD28,c1,-0.3059,0.0
CD28,c1,-0.2694,0.0
CD28,c1,-0.2329,0.0
CD28,c1,-0.1963,0.0
CD28,c1,-0.1598,0.0
CD28,c1,-0.1233,0.0
CD28,c1,-0.0868,0.0
CD28,c1,-0.0502,0.0
CD28,c1,-0.0137,0.0
CD28,c1,0.0228,0.0
CD28,c1,0.0594,0.0
CD28,c1,0.0959,0.0
CD28,c1,0.1324,0.0
CD28,c1,0.1689,0.0
CD28,c1,0.2055,0.0
CD28,c1,0.242,0.0
CD28,c1,0.2785,0.0
CD28,c1,0.3151,0.0
CD28,c1,0.3516,0.0
CD28,c1,0.3881,0.0
CD28,c1,0.4247,0.0
CD28,c1,0.4612,0.0
CD28,c1,0.4977,0.0
CD28,c1,0.5342,0.0
CD28,c1,0.5708,0.0
CD28,c1,0.6073,0.0
CD28,c1,0.6438,0.0
CD28,c1,0.6804,0.0
CD28,c1,0.7169,0.0
CD28,c1,0.7534,1e-05
CD28,c1,0.79,1e-05
CD28,c1,0.8265,1e-05
CD28,c1,0.863,1e-05
CD28,c1,0.8995,2e-05
CD28,c1,0.9361,3e-05
CD28,c1,0.9726,3e-05
CD28,c1,1.0091,4e-05
CD28,c1,1.0457,6e-05
CD28,c1,1.0822,7e-05
CD28,c1,1.1187,9e-05
CD28,c1,1.1553,0.00012
CD28,c1,1.1918,0.00015
CD28,c1,1.2283,0.00019
CD28,c1,1.2648,0.00024
CD28,c1,1.3014,0.00031
CD28,c1,1.3379,0.00039
CD28,c1,1.3744,0.00049
CD28,c1,1.411,0.00061
CD28,c1,1.4475,0.00076
CD28,c1,1.484,0.00095
CD28,c1,1.5205,0.00118
CD28,c1,1.5571,0.00146
CD28,c1,1.5936,0.0018
CD28,c1,1.6301,0.00221
CD28,c1,1.6667,0.00271
CD28,c1,1.7032,0.0033
CD28,c1,1.7397,0.00402
CD28,c1,1.7763,0.00489
CD28,c1,1.8128,0.00591
CD28,c1,1.8493,0.00713
CD28,c1,1.8858,0.00858
CD28,c1,1.9224,0.01028
CD28,c1,1.9589,0.01228
CD28,c1,1.9954,0.01463
CD28,c1,2.032,0.01737
CD28,c1,2.0685,0.02056
CD28,c1,2.105,0.02426
CD28,c1,2.1416,0.02853
CD28,c1,2.1781,0.03345
CD28,c1,2.2146,0.0391
CD28,c1,2.2511,0.04555
CD28,c1,2.2877,0.0529
CD28,c1,2.3242,0.06125
CD28,c1,2.3607,0.07069
CD28,c1,2.3973,0.08132
CD28,c1,2.4338,0.09326
CD28,c1,2.4703,0.10662
CD28,c1,2.5068,0.1215
CD28,c1,2.5434,0.13803
CD28,c1,2.5799,0.1563
CD28,c1,2.6164,0.17644
CD28,c1,2.653,0.19855
CD28,c1,2.6895,0.22273
CD28,c1,2.726,0.24905
CD28,c1,2.7626,0.27762
CD28,c1,2.7991,0.30848
CD28,c1,2.8356,0.34169
CD28,c1,2.8721,0.37728
CD28,c1,2.9087,0.41527
CD28,c1,2.9452,0.45564
CD28,c1,2.9817,0.49836
CD28,c1,3.0183,0.54337
CD28,c1,3.0548,0.59057
CD28,c1,3.0913,0.63985
CD28,c1,3.1279,0.69105
CD28,c1,3.1644,0.744
CD28,c1,3.2009,0.79848
CD28,c1,3.2374,0.85425
CD28,c1,3.274,0.91103
CD28,c1,3.3105,0.96852
CD28,c1,3.347,1.02639
CD28,c1,3.3836,1.08429
CD28,c1,3.4201,1.14185
CD28,c1,3.4566,1.19866
CD28,c1,3.4932,1.25434
CD28,c1,3.5297,1.30846
CD28,c1,3.5662,1.36062
CD28,c1,3.6027,1.41039
CD28,c1,3.6393,1.45737
CD28,c1,3.6758,1.50117
CD28,c1,3.7123,1.5414
CD28,c1,3.7489,1.57773
CD28,c1,3.7854,1.60982
CD28,c1,3.8219,1.63738
CD28,c1,3.8584,1.66016
CD28,c1,3.895,1.67795
CD28,c1,3.9315,1.69059
CD28,c1,3.968,1.69795
CD28,c1,4.0046,1.69996
CD28,c1,4.0411,1.69661
CD28,c1,4.0776,1.68792
CD28,c1,4.1142,1.67398
CD28,c1,4.1507,1.65493
CD28,c1,4.1872,1.63093
CD28,c1,4.2237,1.60221
CD28,c1,4.2603,1.56903
CD28,c1,4.2968,1.5317
CD28,c1,4.3333,1.49054
CD28,c1,4.3699,1.44591
CD28,c1,4.4064,1.39819
CD28,c1,4.4429,1.34778
CD28,c1,4.4795,1.2951
CD28,c1,4.516,1.24055
CD28,c1,4.5525,1.18455
CD28,c1,4.589,1.12751
CD28,c1,4.6256,1.06984
CD28,c1,4.6621,1.01191
CD28,c1,4.6986,0.9541
CD28,c1,4.7352,0.89676
CD28,c1,4.7717,0.8402
CD28,c1,4.8082,0.78473
CD28,c1,4.8447,0.73061
CD28,c1,4.8813,0.67808
CD28,c1,4.9178,0.62734
CD28,c1,4.9543,0.57857
CD28,c1,4.9909,0.53191
CD28,c1,5.0274,0.48746
CD28,c1,5.0639,0.44533
CD28,c1,5.1005,0.40555
CD28,c1,5.137,0.36816
CD28,c1,5.1735,0.33316
CD28,c1,5.21,0.30054
CD28,c1,5.2466,0.27026
CD28,c1,5.2831,0.24226
CD28,c1,5.3196,0.21648
CD28,c1,5.3562,0.19284
CD28,c1,5.3927,0.17123
CD28,c1,5.4292,0.15156
CD28,c1,5.4658,0.13373
CD28,c1,5.5023,0.11763
CD28,c1,5.5388,0.10314
CD28,c1,5.5753,0.09015
CD28,c1,5.6119,0.07854
CD28,c1,5.6484,0.06822
CD28,c1,5.6849,0.05906
CD28,c1,5.7215,0.05098
CD28,c1,5.758,0.04386
CD28,c1,5.7945,0.03761
CD28,c1,5.8311,0.03216
CD28,c1,5.8676,0.02741
CD28,c1,5.9041,0.02328
CD28,c1,5.9406,0.01972
CD28,c1,5.9772,0.01665
CD28,c1,6.0137,0.01401
CD28,c1,6.0502,0.01175
CD28,c1,6.0868,0.00983
CD28,c1,6.1233,0.00819
CD28,c1,6.1598,0.00681
CD28,c1,6.1963,0.00564
CD28,c1,6.2329,0.00466
CD28,c1,6.2694,0.00383
CD28,c1,6.3059,0.00314
CD28,c1,6.3425,0.00257
CD28,c1,6.379,0.0021
CD28,c1,6.4155,0.0017
CD28,c1,6.4521,0.00138
CD28,c1,6.4886,0.00112
CD28,c1,6.5251,0.0009
CD28,c1,6.5616,0.00072
CD28,c1,6.5982,0.00058
CD28,c1,6.6347,0.00046
CD28,c1,6.6712,0.00037
CD28,c1,6.7078,0.00029
CD28,c1,6.7443,0.00023
CD28,c1,6.7808,0.00018
CD28,c1,6.8174,0.00014
CD28,c1,6.8539,0.00011
CD28,c1,6.8904,9e-05
CD28,c1,6.9269,7e-05
CD28,c1,6.9635,5e-05
CD28,c1,7.0,4e-05
CD28,c2,-1.0,0.00153
CD28,c2,-0.9635,0.00186
CD28,c2,-0.9269,0.00226
CD28,c2,-0.8904,0.00274
CD28,c2,-0.8539,0.0033
CD28,c2,-0.8174,0.00397
CD28,c2,-0.7808,0.00476
CD28,c2,-0.7443,0.00569
CD28,c2,-0.7078,0.00678
CD28,c2,-0.6712,0.00805
CD28,c2,-0.6347,0.00953
CD28,c2,-0.5982,0.01125
CD28,c2,-0.5616,0.01324
CD28,c2,-0.5251,0.01553
CD28,c2,-0.4886,0.01815
CD28,c2,-0.4521,0.02115
CD28,c2,-0.4155,0.02458
CD28,c2,-0.379,0.02846
CD28,c2,-0.3425,0.03285
CD28,c2,-0.3059,0.03781
CD28,c2,-0.2694,0.04337
CD28,c2,-0.2329,0.0496
CD28,c2,-0.1963,0.05653
CD28,c2,-0.1598,0.06424
CD28,c2,-0.1233,0.07277
CD28,c2,-0.0868,0.08217
CD28,c2,-0.0502,0.09249
CD28,c2,-0.0137,0.10378
CD28,c2,0.0228,0.11608
CD28,c2,0.0594,0.12943
CD28,c2,0.0959,0.14386
CD28,c2,0.1324,0.15939
CD28,c2,0.1689,0.17605
CD28,c2,0.2055,0.19383
CD28,c2,0.242,0.21274
CD28,c2,0.2785,0.23275
CD28,c2,0.3151,0.25385
CD28,c2,0.3516,0.27599
CD28,c2,0.3881,0.29912
CD28,c2,0.4247,0.32317
CD28,c2,0.4612,0.34805
CD28,c2,0.4977,0.37367
CD28,c2,0.5342,0.39992
CD28,c2,0.5708,0.42667
CD28,c2,0.6073,0.45379
CD28,c2,0.6438,0.48113
CD28,c2,0.6804,0.50852
CD28,c2,0.7169,0.53581
CD28,c2,0.7534,0.5628
CD28,c2,0.79,0.58933
CD28,c2,0.8265,0.61521
CD28,c2,0.863,0.64026
CD28,c2,0.8995,0.6643
CD28,c2,0.9361,0.68716
CD28,c2,0.9726,0.70866
CD28,c2,1.0091,0.72866
CD28,c2,1.0457,0.74701
CD28,c2,1.0822,0.76359
CD28,c2,1.1187,0.7783
CD28,c2,1.1553,0.79106
CD28,c2,1.1918,0.8018
CD28,c2,1.2283,0.81048
CD28,c2,1.2648,0.8171
CD28,c2,1.3014,0.82168
CD28,c2,1.3379,0.82426
CD28,c2,1.3744,0.8249
CD28,c2,1.411,0.82371
CD28,c2,1.4475,0.8208
CD28,c2,1.484,0.81632
CD28,c2,1.5205,0.81043
CD28,c2,1.5571,0.8033
CD28,c2,1.5936,0.79513
CD28,c2,1.6301,0.78612
CD28,c2,1.6667,0.77648
CD28,c2,1.7032,0.76643
CD28,c2,1.7397,0.75616
CD28,c2,1.7763,0.74589
CD28,c2,1.8128,0.7358
CD28,c2,1.8493,0.72606
CD28,c2,1.8858,0.71684
CD28,c2,1.9224,0.70827
CD28,c2,1.9589,0.70045
CD28,c2,1.9954,0.69347
CD28,c2,2.032,0.68738
CD28,c2,2.0685,0.6822
CD28,c2,2.105,0.67792
CD28,c2,2.1416,0.67449
CD28,c2,2.1781,0.67184
CD28,c2,2.2146,0.66987
CD28,c2,2.2511,0.66846
CD28,c2,2.2877,0.66745
CD28,c2,2.3242,0.66668
CD28,c2,2.3607,0.66597
CD28,c2,2.3973,0.66512
CD28,c2,2.4338,0.66395
CD28,c2,2.4703,0.66225
CD28,c2,2.5068,0.65984
CD28,c2,2.5434,0.65653
CD28,c2,2.5799,0.65216
CD28,c2,2.6164,0.64658
CD28,c2,2.653,0.63967
CD28,c2,2.6895,0.63133
CD28,c2,2.726,0.62148
CD28,c2,2.7626,0.61009
CD28,c2,2.7991,0.59713
CD28,c2,2.8356,0.58264
CD28,c2,2.8721,0.56664
CD28,c2,2.9087,0.54922
CD28,c2,2.9452,0.53047
CD28,c2,2.9817,0.51053
CD28,c2,3.0183,0.48951
CD28,c2,3.0548,0.4676
CD28,c2,3.0913,0.44495
CD28,c2,3.1279,0.42175
CD28,c2,3.1644,0.39817
CD28,c2,3.2009,0.3744
CD28,c2,3.2374,0.35062
CD28,c2,3.274,0.32701
CD28,c2,3.3105,0.30373
CD28,c2,3.347,0.28094
CD28,c2,3.3836,0.25876
CD28,c2,3.4201,0.23734
CD28,c2,3.4566,0.21676
CD28,c2,3.4932,0.19713
CD28,c2,3.5297,0.17852
CD28,c2,3.5662,0.16096
CD28,c2,3.6027,0.14452
CD28,c2,3.6393,0.12919
CD28,c2,3.6758,0.11499
CD28,c2,3.7123,0.10191
CD28,c2,3.7489,0.08992
CD28,c2,3.7854,0.079
CD28,c2,3.8219,0.06911
CD28,c2,3.8584,0.06019
CD28,c2,3.895,0.05219
CD28,c2,3.9315,0.04506
CD28,c2,3.968,0.03874
CD28,c2,4.0046,0.03315
CD28,c2,4.0411,0.02825
CD28,c2,4.0776,0.02397
CD28,c2,4.1142,0.02024
CD28,c2,4.1507,0.01702
CD28,c2,4.1872,0.01425
CD28,c2,4.2237,0.01188
CD28,c2,4.2603,0.00986
CD28,c2,4.2968,0.00815
CD28,c2,4.3333,0.0067
CD28,c2,4.3699,0.00549
CD28,c2,4.4064,0.00448
CD28,c2,4.4429,0.00364
CD28,c2,4.4795,0.00294
CD28,c2,4.516,0.00236
CD28,c2,4.5525,0.00189
CD28,c2,4.589,0.00151
CD28,c2,4.6256,0.0012
CD28,c2,4.6621,0.00095
CD28,c2,4.6986,0.00075
CD28,c2,4.7352,0.00059
CD28,c2,4.7717,0.00046
CD28,c2,4.8082,0.00036
CD28,c2,4.8447,0.00027
CD28,c2,4.8813,0.00021
CD28,c2,4.9178,0.00016
CD28,c2,4.9543,0.00012
CD28,c2,4.9909,9e-05
CD28,c2,5.0274,7e-05
CD28,c2,5.0639,5e-05
CD28,c2,5.1005,4e-05
CD28,c2,5.137,3e-05
CD28,c2,5.1735,2e-05
CD28,c2,5.21,2e-05
CD28,c2,5.2466,1e-05
CD28,c2,5.2831,1e-05
CD28,c2,5.3196,1e-05
CD28,c2,5.3562,0.0
CD28,c2,5.3927,0.0
CD28,c2,5.4292,0.0
CD28,c2,5.4658,0.0
CD28,c2,5.5023,0.0
CD28,c2,5.5388,0.0
CD28,c2,5.5753,0.0
CD28,c2,5.6119,0.0
CD28,c2,5.6484,0.0
CD28,c2,5.6849,0.0
CD28,c2,5.7215,0.0
CD28,c2,5.758,0.0
CD28,c2,5.7945,0.0
CD28,c2,5.8311,0.0
CD28,c2,5.8676,0.0
CD28,c2,5.9041,0.0
CD28,c2,5.9406,0.0
CD28,c2,5.9772,0.0
CD28,c2,6.0137,0.0
CD28,c2,6.0502,0.0
CD28,c2,6.0868,0.0
CD28,c2,6.1233,0.0
CD28,c2,6.1598,0.0
CD28,c2,6.1963,0.0
CD28,c2,6.2329,0.0
CD28,c2,6.2694,0.0
CD28,c2,6.3059,0.0
CD28,c2,6.3425,0.0
CD28,c2,6.379,0.0
CD28,c2,6.4155,0.0
CD28,c2,6.4521,0.0
CD28,c2,6.4886,0.0
CD28,c2,6.5251,0.0
CD28,c2,6.5616,0.0
CD28,c2,6.5982,0.0
CD28,c2,6.6347,0.0
CD28,c2,6.6712,0.0
CD28,c2,6.7078,0.0
CD28,c2,6.7443,0.0
CD28,c2,6.7808,0.0
CD28,c2,6.8174,0.0
CD28,c2,6.8539,0.0
CD28,c2,6.8904,0.0
CD28,c2,6.9269,0.0
CD28,c2,6.9635,0.0
CD28,c2,7.0,0.0
CD28,c3,-1.0,0.00182
CD28,c3,-0.9635,0.00209
CD28,c3,-0.9269,0.00241
CD28,c3,-0.8904,0.00276
CD28,c3,-0.8539,0.00316
CD28,c3,-0.8174,0.00362
CD28,c3,-0.7808,0.00412
CD28,c3,-0.7443,0.00469
CD28,c3,-0.7078,0.00533
CD28,c3,-0.6712,0.00604
CD28,c3,-0.6347,0.00682
CD28,c3,-0.5982,0.0077
CD28,c3,-0.5616,0.00867
CD28,c3,-0.5251,0.00974
CD28,c3,-0.4886,0.01093
CD28,c3,-0.4521,0.01223
CD28,c3,-0.4155,0.01365
CD28,c3,-0.379,0.01522
CD28,c3,-0.3425,0.01692
CD28,c3,-0.3059,0.01878
CD28,c3,-0.2694,0.0208
CD28,c3,-0.2329,0.02298
CD28,c3,-0.1963,0.02535
CD28,c3,-0.1598,0.0279
CD28,c3,-0.1233,0.03064
CD28,c3,-0.0868,0.03358
CD28,c3,-0.0502,0.03672
CD28,c3,-0.0137,0.04008
CD28,c3,0.0228,0.04366
CD28,c3,0.0594,0.04745
CD28,c3,0.0959,0.05147
CD28,c3,0.1324,0.05571
CD28,c3,0.1689,0.06018
CD28,c3,0.2055,0.06487
CD28,c3,0.242,0.06978
CD28,c3,0.2785,0.07491
CD28,c3,0.3151,0.08026
CD28,c3,0.3516,0.08581
CD28,c3,0.3881,0.09155
CD28,c3,0.4247,0.09749
CD28,c3,0.4612,0.10359
CD28,c3,0.4977,0.10986
CD28,c3,0.5342,0.11627
CD28,c3,0.5708,0.12282
CD28,c3,0.6073,0.12947
CD28,c3,0.6438,0.13622
CD28,c3,0.6804,0.14304
CD28,c3,0.7169,0.14991
CD28,c3,0.7534,0.15682
CD28,c3,0.79,0.16374
CD28,c3,0.8265,0.17065
CD28,c3,0.863,0.17752
CD28,c3,0.8995,0.18436
CD28,c3,0.9361,0.19112
CD28,c3,0.9726,0.1978
CD28,c3,1.0091,0.20439
CD28,c3,1.0457,0.21087
CD28,c3,1.0822,0.21723
CD28,c3,1.1187,0.22348
CD28,c3,1.1553,0.2296
CD28,c3,1.1918,0.2356
CD28,c3,1.2283,0.24149
CD28,c3,1.2648,0.24729
CD28,c3,1.3014,0.253
CD28,c3,1.3379,0.25866
CD28,c3,1.3744,0.26428
CD28,c3,1.411,0.26992
CD28,c3,1.4475,0.2756
CD28,c3,1.484,0.28137
CD28,c3,1.5205,0.28728
CD28,c3,1.5571,0.29339
CD28,c3,1.5936,0.29976
CD28,c3,1.6301,0.30645
CD28,c3,1.6667,0.31353
CD28,c3,1.7032,0.32107
CD28,c3,1.7397,0.32914
CD28,c3,1.7763,0.33782
CD28,c3,1.8128,0.34716
CD28,c3,1.8493,0.35726
CD28,c3,1.8858,0.36817
CD28,c3,1.9224,0.37995
CD28,c3,1.9589,0.39267
CD28,c3,1.9954,0.40638
CD28,c3,2.032,0.42112
CD28,c3,2.0685,0.43692
CD28,c3,2.105,0.4538
CD28,c3,2.1416,0.47178
CD28,c3,2.1781,0.49085
CD28,c3,2.2146,0.511
CD28,c3,2.2511,0.53219
CD28,c3,2.2877,0.55437
CD28,c3,2.3242,0.57748
CD28,c3,2.3607,0.60143
CD28,c3,2.3973,0.62614
CD28,c3,2.4338,0.65147
CD28,c3,2.4703,0.67731
