marker,group,condition,x,density
GM-CSF,CD49a-trNK,−,1.8393,0.08344
GM-CSF,CD49a-trNK,−,1.8703,0.06023
GM-CSF,CD49a-trNK,−,1.9014,0.04275
GM-CSF,CD49a-trNK,−,1.9324,0.02984
GM-CSF,CD49a-trNK,−,1.9635,0.02048
GM-CSF,CD49a-trNK,−,1.9945,0.01383
GM-CSF,CD49a-trNK,−,2.0256,0.00918
GM-CSF,CD49a-trNK,−,2.0566,0.00599
GM-CSF,CD49a-trNK,−,2.0877,0.00385
GM-CSF,CD49a-trNK,−,2.1187,0.00243
GM-CSF,CD49a-trNK,−,2.1498,0.00151
GM-CSF,CD49a-trNK,−,2.1808,0.00092
GM-CSF,CD49a-trNK,−,2.2119,0.00055
GM-CSF,CD49a-trNK,−,2.2429,0.00033
GM-CSF,CD49a-trNK,−,2.274,0.00019
GM-CSF,CD49a-trNK,−,2.305,0.00011
GM-CSF,CD49a-trNK,−,2.3361,6e-05
GM-CSF,CD49a-trNK,−,2.3671,3e-05
GM-CSF,CD49a-trNK,−,2.3982,2e-05
GM-CSF,CD49a-trNK,−,2.4292,1e-05
GM-CSF,CD49a-trNK,−,2.4603,1e-05
GM-CSF,CD49a-trNK,−,2.4913,0.0
GM-CSF,CD49a-trNK,−,2.5224,0.0
GM-CSF,CD49a-trNK,−,2.5534,0.0
GM-CSF,CD49a-trNK,−,2.5845,0.0
GM-CSF,CD49a-trNK,−,2.6155,0.0
GM-CSF,CD49a-trNK,−,2.6466,0.0
GM-CSF,CD49a-trNK,−,2.6776,0.0
GM-CSF,CD49a-trNK,−,2.7087,0.0
GM-CSF,CD49a-trNK,−,2.7397,0.0
GM-CSF,CD49a-trNK,−,2.7708,0.0
GM-CSF,CD49a-trNK,−,2.8018,0.0
GM-CSF,CD49a-trNK,−,2.8329,0.0
GM-CSF,CD49a-trNK,−,2.8639,0.0
GM-CSF,CD49a-trNK,−,2.895,0.0
GM-CSF,CD49a-trNK,−,2.926,0.0
GM-CSF,CD49a-trNK,−,2.9571,0.0
GM-CSF,CD49a-trNK,−,2.9881,0.0
GM-CSF,CD49a-trNK,−,3.0192,0.0
GM-CSF,CD49a-trNK,−,3.0502,0.0
GM-CSF,CD49a-trNK,−,3.0813,0.0
GM-CSF,CD49a-trNK,−,3.1123,0.0
GM-CSF,CD49a-trNK,−,3.1434,0.0
GM-CSF,CD49a-trNK,−,3.1744,0.0
GM-CSF,CD49a-trNK,−,3.2055,0.0
GM-CSF,CD49a-trNK,−,3.2365,0.0
GM-CSF,CD49a-trNK,−,3.2676,0.0
GM-CSF,CD49a-trNK,−,3.2986,0.0
GM-CSF,CD49a-trNK,−,3.3297,0.0
GM-CSF,CD49a-trNK,−,3.3607,0.0
GM-CSF,CD49a-trNK,−,3.3918,0.0
GM-CSF,CD49a-trNK,−,3.4228,0.0
GM-CSF,CD49a-trNK,−,3.4539,0.0
GM-CSF,CD49a-trNK,−,3.4849,0.0
GM-CSF,CD49a-trNK,−,3.516,0.0
GM-CSF,CD49a-trNK,−,3.547,0.0
GM-CSF,CD49a-trNK,−,3.5781,0.0
GM-CSF,CD49a-trNK,−,3.6091,0.0
GM-CSF,CD49a-trNK,−,3.6402,0.0
GM-CSF,CD49a-trNK,−,3.6712,0.0
GM-CSF,CD49a-trNK,−,3.7023,0.0
GM-CSF,CD49a-trNK,−,3.7333,0.0
GM-CSF,CD49a-trNK,−,3.7644,0.0
GM-CSF,CD49a-trNK,−,3.7954,0.0
GM-CSF,CD49a-trNK,−,3.8265,0.0
GM-CSF,CD49a-trNK,−,3.8575,0.0
GM-CSF,CD49a-trNK,−,3.8886,0.0
GM-CSF,CD49a-trNK,−,3.9196,0.0
GM-CSF,CD49a-trNK,−,3.9507,0.0
GM-CSF,CD49a-trNK,−,3.9817,0.0
GM-CSF,CD49a-trNK,−,4.0128,0.0
GM-CSF,CD49a-trNK,−,4.0438,0.0
GM-CSF,CD49a-trNK,−,4.0749,0.0
GM-CSF,CD49a-trNK,−,4.1059,0.0
GM-CSF,CD49a-trNK,−,4.137,0.0
GM-CSF,CD49a-trNK,−,4.168,0.0
GM-CSF,CD49a-trNK,−,4.1991,0.0
GM-CSF,CD49a-trNK,−,4.2301,0.0
GM-CSF,CD49a-trNK,−,4.2612,0.0
GM-CSF,CD49a-trNK,−,4.2922,0.0
GM-CSF,CD49a-trNK,−,4.3233,0.0
GM-CSF,CD49a-trNK,−,4.3543,0.0
GM-CSF,CD49a-trNK,−,4.3854,0.0
GM-CSF,CD49a-trNK,−,4.4164,0.0
GM-CSF,CD49a-trNK,−,4.4475,0.0
GM-CSF,CD49a-trNK,−,4.4785,0.0
GM-CSF,CD49a-trNK,−,4.5096,0.0
GM-CSF,CD49a-trNK,−,4.5406,0.0
GM-CSF,CD49a-trNK,−,4.5717,0.0
GM-CSF,CD49a-trNK,−,4.6027,0.0
GM-CSF,CD49a-trNK,−,4.6338,0.0
GM-CSF,CD49a-trNK,−,4.6648,0.0
GM-CSF,CD49a-trNK,−,4.6959,0.0
GM-CSF,CD49a-trNK,−,4.7269,0.0
GM-CSF,CD49a-trNK,−,4.758,0.0
GM-CSF,CD49a-trNK,−,4.789,0.0
GM-CSF,CD49a-trNK,−,4.8201,0.0
GM-CSF,CD49a-trNK,−,4.8511,0.0
GM-CSF,CD49a-trNK,−,4.8822,0.0
GM-CSF,CD49a-trNK,−,4.9132,0.0
GM-CSF,CD49a-trNK,−,4.9443,0.0
GM-CSF,CD49a-trNK,−,4.9753,0.0
GM-CSF,CD49a-trNK,−,5.0064,0.0
GM-CSF,CD49a-trNK,−,5.0374,0.0
GM-CSF,CD49a-trNK,−,5.0685,0.0
GM-CSF,CD49a-trNK,−,5.0995,0.0
GM-CSF,CD49a-trNK,−,5.1306,0.0
GM-CSF,CD49a-trNK,−,5.1616,0.0
GM-CSF,CD49a-trNK,−,5.1927,0.0
GM-CSF,CD49a-trNK,−,5.2237,0.0
GM-CSF,CD49a-trNK,−,5.2548,0.0
GM-CSF,CD49a-trNK,−,5.2858,0.0
GM-CSF,CD49a-trNK,−,5.3169,0.0
GM-CSF,CD49a-trNK,−,5.3479,0.0
GM-CSF,CD49a-trNK,−,5.379,0.0
GM-CSF,CD49a-trNK,−,5.41,0.0
GM-CSF,CD49a-trNK,−,5.4411,0.0
GM-CSF,CD49a-trNK,−,5.4721,0.0
GM-CSF,CD49a-trNK,−,5.5032,0.0
GM-CSF,CD49a-trNK,−,5.5342,0.0
GM-CSF,CD49a-trNK,−,5.5653,0.0
GM-CSF,CD49a-trNK,−,5.5963,0.0
GM-CSF,CD49a-trNK,−,5.6274,0.0
GM-CSF,CD49a-trNK,−,5.6584,0.0
GM-CSF,CD49a-trNK,−,5.6895,0.0
GM-CSF,CD49a-trNK,−,5.7205,0.0
GM-CSF,CD49a-trNK,−,5.7516,0.0
GM-CSF,CD49a-trNK,−,5.7826,0.0
GM-CSF,CD49a-trNK,−,5.8137,0.0
GM-CSF,CD49a-trNK,−,5.8447,0.0
GM-CSF,CD49a-trNK,−,5.8758,0.0
GM-CSF,CD49a-trNK,−,5.9068,0.0
GM-CSF,CD49a-trNK,−,5.9379,0.0
GM-CSF,CD49a-trNK,−,5.9689,0.0
GM-CSF,CD49a-trNK,−,6.0,0.0
GM-CSF,CD49a-trNK,+,-0.8,7e-05
GM-CSF,CD49a-trNK,+,-0.7689,9e-05
GM-CSF,CD49a-trNK,+,-0.7379,0.00011
GM-CSF,CD49a-trNK,+,-0.7068,0.00013
GM-CSF,CD49a-trNK,+,-0.6758,0.00017
GM-CSF,CD49a-trNK,+,-0.6447,0.0002
GM-CSF,CD49a-trNK,+,-0.6137,0.00025
GM-CSF,CD49a-trNK,+,-0.5826,0.0003
GM-CSF,CD49a-trNK,+,-0.5516,0.00037
GM-CSF,CD49a-trNK,+,-0.5205,0.00045
GM-CSF,CD49a-trNK,+,-0.4895,0.00054
GM-CSF,CD49a-trNK,+,-0.4584,0.00065
GM-CSF,CD49a-trNK,+,-0.4274,0.00078
GM-CSF,CD49a-trNK,+,-0.3963,0.00094
GM-CSF,CD49a-trNK,+,-0.3653,0.00112
GM-CSF,CD49a-trNK,+,-0.3342,0.00134
GM-CSF,CD49a-trNK,+,-0.3032,0.0016
GM-CSF,CD49a-trNK,+,-0.2721,0.00189
GM-CSF,CD49a-trNK,+,-0.2411,0.00224
GM-CSF,CD49a-trNK,+,-0.21,0.00265
GM-CSF,CD49a-trNK,+,-0.179,0.00312
GM-CSF,CD49a-trNK,+,-0.1479,0.00366
GM-CSF,CD49a-trNK,+,-0.1169,0.00429
GM-CSF,CD49a-trNK,+,-0.0858,0.00501
GM-CSF,CD49a-trNK,+,-0.0548,0.00584
GM-CSF,CD49a-trNK,+,-0.0237,0.00678
GM-CSF,CD49a-trNK,+,0.0073,0.00786
GM-CSF,CD49a-trNK,+,0.0384,0.00908
GM-CSF,CD49a-trNK,+,0.0694,0.01047
GM-CSF,CD49a-trNK,+,0.1005,0.01204
GM-CSF,CD49a-trNK,+,0.1315,0.0138
GM-CSF,CD49a-trNK,+,0.1626,0.01578
GM-CSF,CD49a-trNK,+,0.1936,0.01799
GM-CSF,CD49a-trNK,+,0.2247,0.02047
GM-CSF,CD49a-trNK,+,0.2557,0.02322
GM-CSF,CD49a-trNK,+,0.2868,0.02627
GM-CSF,CD49a-trNK,+,0.3178,0.02965
GM-CSF,CD49a-trNK,+,0.3489,0.03338
GM-CSF,CD49a-trNK,+,0.3799,0.03749
GM-CSF,CD49a-trNK,+,0.411,0.04203
GM-CSF,CD49a-trNK,+,0.442,0.04705
GM-CSF,CD49a-trNK,+,0.4731,0.05262
GM-CSF,CD49a-trNK,+,0.5041,0.05886
GM-CSF,CD49a-trNK,+,0.5352,0.06596
GM-CSF,CD49a-trNK,+,0.5662,0.07418
GM-CSF,CD49a-trNK,+,0.5973,0.08394
GM-CSF,CD49a-trNK,+,0.6283,0.09585
GM-CSF,CD49a-trNK,+,0.6594,0.11076
GM-CSF,CD49a-trNK,+,0.6904,0.12985
GM-CSF,CD49a-trNK,+,0.7215,0.15463
GM-CSF,CD49a-trNK,+,0.7525,0.18701
GM-CSF,CD49a-trNK,+,0.7836,0.22921
GM-CSF,CD49a-trNK,+,0.8146,0.28366
GM-CSF,CD49a-trNK,+,0.8457,0.35281
GM-CSF,CD49a-trNK,+,0.8767,0.43879
GM-CSF,CD49a-trNK,+,0.9078,0.54304
GM-CSF,CD49a-trNK,+,0.9388,0.66586
GM-CSF,CD49a-trNK,+,0.9699,0.80602
GM-CSF,CD49a-trNK,+,1.0009,0.9604
GM-CSF,CD49a-trNK,+,1.032,1.1239
GM-CSF,CD49a-trNK,+,1.063,1.28956
GM-CSF,CD49a-trNK,+,1.0941,1.44893
GM-CSF,CD49a-trNK,+,1.1251,1.59286
GM-CSF,CD49a-trNK,+,1.1562,1.71236
GM-CSF,CD49a-trNK,+,1.1872,1.79961
GM-CSF,CD49a-trNK,+,1.2183,1.84892
GM-CSF,CD49a-trNK,+,1.2493,1.85743
GM-CSF,CD49a-trNK,+,1.2804,1.82545
GM-CSF,CD49a-trNK,+,1.3114,1.75645
GM-CSF,CD49a-trNK,+,1.3425,1.65657
GM-CSF,CD49a-trNK,+,1.3735,1.53388
GM-CSF,CD49a-trNK,+,1.4046,1.39737
GM-CSF,CD49a-trNK,+,1.4356,1.25597
GM-CSF,CD49a-trNK,+,1.4667,1.11769
GM-CSF,CD49a-trNK,+,1.4977,0.98898
GM-CSF,CD49a-trNK,+,1.5288,0.87434
GM-CSF,CD49a-trNK,+,1.5598,0.77634
GM-CSF,CD49a-trNK,+,1.5909,0.69572
GM-CSF,CD49a-trNK,+,1.6219,0.63179
GM-CSF,CD49a-trNK,+,1.653,0.58285
GM-CSF,CD49a-trNK,+,1.684,0.54664
GM-CSF,CD49a-trNK,+,1.7151,0.52064
GM-CSF,CD49a-trNK,+,1.7461,0.50245
GM-CSF,CD49a-trNK,+,1.7772,0.48992
GM-CSF,CD49a-trNK,+,1.8082,0.48125
GM-CSF,CD49a-trNK,+,1.8393,0.47503
GM-CSF,CD49a-trNK,+,1.8703,0.47018
GM-CSF,CD49a-trNK,+,1.9014,0.46597
GM-CSF,CD49a-trNK,+,1.9324,0.46189
GM-CSF,CD49a-trNK,+,1.9635,0.45761
GM-CSF,CD49a-trNK,+,1.9945,0.45295
GM-CSF,CD49a-trNK,+,2.0256,0.44781
GM-CSF,CD49a-trNK,+,2.0566,0.44216
GM-CSF,CD49a-trNK,+,2.0877,0.43599
GM-CSF,CD49a-trNK,+,2.1187,0.42933
GM-CSF,CD49a-trNK,+,2.1498,0.42221
GM-CSF,CD49a-trNK,+,2.1808,0.41469
GM-CSF,CD49a-trNK,+,2.2119,0.4068
GM-CSF,CD49a-trNK,+,2.2429,0.3986
GM-CSF,CD49a-trNK,+,2.274,0.39014
GM-CSF,CD49a-trNK,+,2.305,0.38144
GM-CSF,CD49a-trNK,+,2.3361,0.37256
GM-CSF,CD49a-trNK,+,2.3671,0.36354
GM-CSF,CD49a-trNK,+,2.3982,0.3544
GM-CSF,CD49a-trNK,+,2.4292,0.34518
GM-CSF,CD49a-trNK,+,2.4603,0.33592
GM-CSF,CD49a-trNK,+,2.4913,0.32662
GM-CSF,CD49a-trNK,+,2.5224,0.31732
GM-CSF,CD49a-trNK,+,2.5534,0.30803
GM-CSF,CD49a-trNK,+,2.5845,0.29876
GM-CSF,CD49a-trNK,+,2.6155,0.28954
GM-CSF,CD49a-trNK,+,2.6466,0.28037
GM-CSF,CD49a-trNK,+,2.6776,0.27125
GM-CSF,CD49a-trNK,+,2.7087,0.26221
GM-CSF,CD49a-trNK,+,2.7397,0.25323
GM-CSF,CD49a-trNK,+,2.7708,0.24433
GM-CSF,CD49a-trNK,+,2.8018,0.23551
GM-CSF,CD49a-trNK,+,2.8329,0.22677
GM-CSF,CD49a-trNK,+,2.8639,0.21813
GM-CSF,CD49a-trNK,+,2.895,0.20957
GM-CSF,CD49a-trNK,+,2.926,0.20111
GM-CSF,CD49a-trNK,+,2.9571,0.19275
GM-CSF,CD49a-trNK,+,2.9881,0.18449
GM-CSF,CD49a-trNK,+,3.0192,0.17635
GM-CSF,CD49a-trNK,+,3.0502,0.16832
GM-CSF,CD49a-trNK,+,3.0813,0.16042
GM-CSF,CD49a-trNK,+,3.1123,0.15266
GM-CSF,CD49a-trNK,+,3.1434,0.14503
GM-CSF,CD49a-trNK,+,3.1744,0.13755
GM-CSF,CD49a-trNK,+,3.2055,0.13024
GM-CSF,CD49a-trNK,+,3.2365,0.12309
GM-CSF,CD49a-trNK,+,3.2676,0.11612
GM-CSF,CD49a-trNK,+,3.2986,0.10934
GM-CSF,CD49a-trNK,+,3.3297,0.10275
GM-CSF,CD49a-trNK,+,3.3607,0.09637
GM-CSF,CD49a-trNK,+,3.3918,0.0902
GM-CSF,CD49a-trNK,+,3.4228,0.08425
GM-CSF,CD49a-trNK,+,3.4539,0.07852
GM-CSF,CD49a-trNK,+,3.4849,0.07303
GM-CSF,CD49a-trNK,+,3.516,0.06777
GM-CSF,CD49a-trNK,+,3.547,0.06275
GM-CSF,CD49a-trNK,+,3.5781,0.05796
GM-CSF,CD49a-trNK,+,3.6091,0.05343
GM-CSF,CD49a-trNK,+,3.6402,0.04913
GM-CSF,CD49a-trNK,+,3.6712,0.04507
GM-CSF,CD49a-trNK,+,3.7023,0.04125
GM-CSF,CD49a-trNK,+,3.7333,0.03766
GM-CSF,CD49a-trNK,+,3.7644,0.0343
GM-CSF,CD49a-trNK,+,3.7954,0.03116
GM-CSF,CD49a-trNK,+,3.8265,0.02825
GM-CSF,CD49a-trNK,+,3.8575,0.02554
GM-CSF,CD49a-trNK,+,3.8886,0.02303
GM-CSF,CD49a-trNK,+,3.9196,0.02072
GM-CSF,CD49a-trNK,+,3.9507,0.01859
GM-CSF,CD49a-trNK,+,3.9817,0.01664
GM-CSF,CD49a-trNK,+,4.0128,0.01486
GM-CSF,CD49a-trNK,+,4.0438,0.01323
GM-CSF,CD49a-trNK,+,4.0749,0.01175
GM-CSF,CD49a-trNK,+,4.1059,0.01041
GM-CSF,CD49a-trNK,+,4.137,0.0092
GM-CSF,CD49a-trNK,+,4.168,0.00811
GM-CSF,CD49a-trNK,+,4.1991,0.00713
GM-CSF,CD49a-trNK,+,4.2301,0.00625
GM-CSF,CD49a-trNK,+,4.2612,0.00547
GM-CSF,CD49a-trNK,+,4.2922,0.00477
GM-CSF,CD49a-trNK,+,4.3233,0.00415
GM-CSF,CD49a-trNK,+,4.3543,0.0036
GM-CSF,CD49a-trNK,+,4.3854,0.00311
GM-CSF,CD49a-trNK,+,4.4164,0.00269
GM-CSF,CD49a-trNK,+,4.4475,0.00231
GM-CSF,CD49a-trNK,+,4.4785,0.00199
GM-CSF,CD49a-trNK,+,4.5096,0.0017
GM-CSF,CD49a-trNK,+,4.5406,0.00145
GM-CSF,CD49a-trNK,+,4.5717,0.00124
GM-CSF,CD49a-trNK,+,4.6027,0.00105
GM-CSF,CD49a-trNK,+,4.6338,0.00089
GM-CSF,CD49a-trNK,+,4.6648,0.00075
GM-CSF,CD49a-trNK,+,4.6959,0.00063
GM-CSF,CD49a-trNK,+,4.7269,0.00053
GM-CSF,CD49a-trNK,+,4.758,0.00045
GM-CSF,CD49a-trNK,+,4.789,0.00037
GM-CSF,CD49a-trNK,+,4.8201,0.00031
GM-CSF,CD49a-trNK,+,4.8511,0.00026
GM-CSF,CD49a-trNK,+,4.8822,0.00021
GM-CSF,CD49a-trNK,+,4.9132,0.00018
GM-CSF,CD49a-trNK,+,4.9443,0.00015
GM-CSF,CD49a-trNK,+,4.9753,0.00012
GM-CSF,CD49a-trNK,+,5.0064,0.0001
GM-CSF,CD49a-trNK,+,5.0374,8e-05
GM-CSF,CD49a-trNK,+,5.0685,7e-05
GM-CSF,CD49a-trNK,+,5.0995,5e-05
GM-CSF,CD49a-trNK,+,5.1306,4e-05
GM-CSF,CD49a-trNK,+,5.1616,4e-05
GM-CSF,CD49a-trNK,+,5.1927,3e-05
GM-CSF,CD49a-trNK,+,5.2237,2e-05
GM-CSF,CD49a-trNK,+,5.2548,2e-05
GM-CSF,CD49a-trNK,+,5.2858,1e-05
GM-CSF,CD49a-trNK,+,5.3169,1e-05
GM-CSF,CD49a-trNK,+,5.3479,1e-05
GM-CSF,CD49a-trNK,+,5.379,1e-05
GM-CSF,CD49a-trNK,+,5.41,1e-05
GM-CSF,CD49a-trNK,+,5.4411,0.0
GM-CSF,CD49a-trNK,+,5.4721,0.0
GM-CSF,CD49a-trNK,+,5.5032,0.0
GM-CSF,CD49a-trNK,+,5.5342,0.0
GM-CSF,CD49a-trNK,+,5.5653,0.0
GM-CSF,CD49a-trNK,+,5.5963,0.0
GM-CSF,CD49a-trNK,+,5.6274,0.0
GM-CSF,CD49a-trNK,+,5.6584,0.0
GM-CSF,CD49a-trNK,+,5.6895,0.0
GM-CSF,CD49a-trNK,+,5.7205,0.0
GM-CSF,CD49a-trNK,+,5.7516,0.0
GM-CSF,CD49a-trNK,+,5.7826,0.0
GM-CSF,CD49a-trNK,+,5.8137,0.0
GM-CSF,CD49a-trNK,+,5.8447,0.0
GM-CSF,CD49a-trNK,+,5.8758,0.0
GM-CSF,CD49a-trNK,+,5.9068,0.0
GM-CSF,CD49a-trNK,+,5.9379,0.0
GM-CSF,CD49a-trNK,+,5.9689,0.0
GM-CSF,CD49a-trNK,+,6.0,0.0
GM-CSF,CD49a+trNK,−,-0.8,0.0
GM-CSF,CD49a+trNK,−,-0.7689,0.0
GM-CSF,CD49a+trNK,−,-0.7379,0.0
GM-CSF,CD49a+trNK,−,-0.7068,0.0
GM-CSF,CD49a+trNK,−,-0.6758,0.0
GM-CSF,CD49a+trNK,−,-0.6447,0.0
GM-CSF,CD49a+trNK,−,-0.6137,0.0
GM-CSF,CD49a+trNK,−,-0.5826,0.0
GM-CSF,CD49a+trNK,−,-0.5516,0.0
GM-CSF,CD49a+trNK,−,-0.5205,0.0
GM-CSF,CD49a+trNK,−,-0.4895,0.0
GM-CSF,CD49a+trNK,−,-0.4584,0.0
GM-CSF,CD49a+trNK,−,-0.4274,0.0
GM-CSF,CD49a+trNK,−,-0.3963,0.0
GM-CSF,CD49a+trNK,−,-0.3653,0.0
GM-CSF,CD49a+trNK,−,-0.3342,0.0
GM-CSF,CD49a+trNK,−,-0.3032,0.0
GM-CSF,CD49a+trNK,−,-0.2721,0.0
GM-CSF,CD49a+trNK,−,-0.2411,0.0
GM-CSF,CD49a+trNK,−,-0.21,0.0
GM-CSF,CD49a+trNK,−,-0.179,0.0
GM-CSF,CD49a+trNK,−,-0.1479,0.0
GM-CSF,CD49a+trNK,−,-0.1169,0.0
GM-CSF,CD49a+trNK,−,-0.0858,0.0
GM-CSF,CD49a+trNK,−,-0.0548,0.0
GM-CSF,CD49a+trNK,−,-0.0237,0.0
GM-CSF,CD49a+trNK,−,0.0073,0.0
GM-CSF,CD49a+trNK,−,0.0384,0.0
GM-CSF,CD49a+trNK,−,0.0694,1e-05
GM-CSF,CD49a+trNK,−,0.1005,1e-05
GM-CSF,CD49a+trNK,−,0.1315,2e-05
GM-CSF,CD49a+trNK,−,0.1626,4e-05
GM-CSF,CD49a+trNK,−,0.1936,7e-05
GM-CSF,CD49a+trNK,−,0.2247,0.00012
GM-CSF,CD49a+trNK,−,0.2557,0.0002
GM-CSF,CD49a+trNK,−,0.2868,0.00035
GM-CSF,CD49a+trNK,−,0.3178,0.00058
GM-CSF,CD49a+trNK,−,0.3489,0.00095
GM-CSF,CD49a+trNK,−,0.3799,0.00153
GM-CSF,CD49a+trNK,−,0.411,0.00242
GM-CSF,CD49a+trNK,−,0.442,0.00377
GM-CSF,CD49a+trNK,−,0.4731,0.00578
GM-CSF,CD49a+trNK,−,0.5041,0.00871
GM-CSF,CD49a+trNK,−,0.5352,0.01291
GM-CSF,CD49a+trNK,−,0.5662,0.01882
GM-CSF,CD49a+trNK,−,0.5973,0.02699
GM-CSF,CD49a+trNK,−,0.6283,0.03805
GM-CSF,CD49a+trNK,−,0.6594,0.05276
GM-CSF,CD49a+trNK,−,0.6904,0.07193
GM-CSF,CD49a+trNK,−,0.7215,0.09645
GM-CSF,CD49a+trNK,−,0.7525,0.12717
GM-CSF,CD49a+trNK,−,0.7836,0.1649
GM-CSF,CD49a+trNK,−,0.8146,0.21028
GM-CSF,CD49a+trNK,−,0.8457,0.26369
GM-CSF,CD49a+trNK,−,0.8767,0.32517
GM-CSF,CD49a+trNK,−,0.9078,0.39434
GM-CSF,CD49a+trNK,−,0.9388,0.47028
GM-CSF,CD49a+trNK,−,0.9699,0.55154
GM-CSF,CD49a+trNK,−,1.0009,0.6361
GM-CSF,CD49a+trNK,−,1.032,0.72145
GM-CSF,CD49a+trNK,−,1.063,0.80467
GM-CSF,CD49a+trNK,−,1.0941,0.88259
GM-CSF,CD49a+trNK,−,1.1251,0.95198
GM-CSF,CD49a+trNK,−,1.1562,1.00979
GM-CSF,CD49a+trNK,−,1.1872,1.05333
GM-CSF,CD49a+trNK,−,1.2183,1.08051
GM-CSF,CD49a+trNK,−,1.2493,1.09
GM-CSF,CD49a+trNK,−,1.2804,1.08131
GM-CSF,CD49a+trNK,−,1.3114,1.05489
GM-CSF,CD49a+trNK,−,1.3425,1.01203
GM-CSF,CD49a+trNK,−,1.3735,0.9548
GM-CSF,CD49a+trNK,−,1.4046,0.88585
GM-CSF,CD49a+trNK,−,1.4356,0.80824
GM-CSF,CD49a+trNK,−,1.4667,0.72519
GM-CSF,CD49a+trNK,−,1.4977,0.63987
GM-CSF,CD49a+trNK,−,1.5288,0.55522
GM-CSF,CD49a+trNK,−,1.5598,0.47377
GM-CSF,CD49a+trNK,−,1.5909,0.39755
GM-CSF,CD49a+trNK,−,1.6219,0.32807
GM-CSF,CD49a+trNK,−,1.653,0.26623
GM-CSF,CD49a+trNK,−,1.684,0.21246
GM-CSF,CD49a+trNK,−,1.7151,0.16674
GM-CSF,CD49a+trNK,−,1.7461,0.12868
GM-CSF,CD49a+trNK,−,1.7772,0.09767
GM-CSF,CD49a+trNK,−,1.8082,0.07289
GM-CSF,CD49a+trNK,−,1.8393,0.0535
GM-CSF,CD49a+trNK,−,1.8703,0.03862
GM-CSF,CD49a+trNK,−,1.9014,0.02741
GM-CSF,CD49a+trNK,−,1.9324,0.01913
GM-CSF,CD49a+trNK,−,1.9635,0.01313
GM-CSF,CD49a+trNK,−,1.9945,0.00887
GM-CSF,CD49a+trNK,−,2.0256,0.00589
GM-CSF,CD49a+trNK,−,2.0566,0.00384
GM-CSF,CD49a+trNK,−,2.0877,0.00247
GM-CSF,CD49a+trNK,−,2.1187,0.00156
GM-CSF,CD49a+trNK,−,2.1498,0.00097
GM-CSF,CD49a+trNK,−,2.1808,0.00059
GM-CSF,CD49a+trNK,−,2.2119,0.00035
GM-CSF,CD49a+trNK,−,2.2429,0.00021
GM-CSF,CD49a+trNK,−,2.274,0.00012
GM-CSF,CD49a+trNK,−,2.305,7e-05
GM-CSF,CD49a+trNK,−,2.3361,4e-05
GM-CSF,CD49a+trNK,−,2.3671,2e-05
GM-CSF,CD49a+trNK,−,2.3982,1e-05
GM-CSF,CD49a+trNK,−,2.4292,1e-05
GM-CSF,CD49a+trNK,−,2.4603,0.0
GM-CSF,CD49a+trNK,−,2.4913,0.0
GM-CSF,CD49a+trNK,−,2.5224,0.0
GM-CSF,CD49a+trNK,−,2.5534,0.0
GM-CSF,CD49a+trNK,−,2.5845,0.0
GM-CSF,CD49a+trNK,−,2.6155,0.0
GM-CSF,CD49a+trNK,−,2.6466,0.0
GM-CSF,CD49a+trNK,−,2.6776,0.0
GM-CSF,CD49a+trNK,−,2.7087,0.0
GM-CSF,CD49a+trNK,−,2.7397,0.0
GM-CSF,CD49a+trNK,−,2.7708,0.0
GM-CSF,CD49a+trNK,−,2.8018,0.0
GM-CSF,CD49a+trNK,−,2.8329,0.0
GM-CSF,CD49a+trNK,−,2.8639,0.0
GM-CSF,CD49a+trNK,−,2.895,0.0
GM-CSF,CD49a+trNK,−,2.926,0.0
GM-CSF,CD49a+trNK,−,2.9571,0.0
GM-CSF,CD49a+trNK,−,2.9881,0.0
GM-CSF,CD49a+trNK,−,3.0192,0.0
GM-CSF,CD49a+trNK,−,3.0502,0.0
GM-CSF,CD49a+trNK,−,3.0813,0.0
GM-CSF,CD49a+trNK,−,3.1123,0.0
GM-CSF,CD49a+trNK,−,3.1434,0.0
GM-CSF,CD49a+trNK,−,3.1744,0.0
GM-CSF,CD49a+trNK,−,3.2055,0.0
GM-CSF,CD49a+trNK,−,3.2365,0.0
GM-CSF,CD49a+trNK,−,3.2676,0.0
GM-CSF,CD49a+trNK,−,3.2986,0.0
GM-CSF,CD49a+trNK,−,3.3297,0.0
GM-CSF,CD49a+trNK,−,3.3607,0.0
GM-CSF,CD49a+trNK,−,3.3918,0.0
GM-CSF,CD49a+trNK,−,3.4228,0.0
GM-CSF,CD49a+trNK,−,3.4539,0.0
GM-CSF,CD49a+trNK,−,3.4849,0.0
GM-CSF,CD49a+trNK,−,3.516,0.0
GM-CSF,CD49a+trNK,−,3.547,0.0
GM-CSF,CD49a+trNK,−,3.5781,0.0
GM-CSF,CD49a+trNK,−,3.6091,0.0
GM-CSF,CD49a+trNK,−,3.6402,0.0
GM-CSF,CD49a+trNK,−,3.6712,0.0
GM-CSF,CD49a+trNK,−,3.7023,0.0
GM-CSF,CD49a+trNK,−,3.7333,0.0
GM-CSF,CD49a+trNK,−,3.7644,0.0
GM-CSF,CD49a+trNK,−,3.7954,0.0
GM-CSF,CD49a+trNK,−,3.8265,0.0
GM-CSF,CD49a+trNK,−,3.8575,0.0
